,MotionStatus,bndbox_angle,bndbox_xmax,bndbox_xmin,bndbox_ymax,bndbox_ymin,class,color,depth,difficult,filename,frame_id,from_video,height,id,occluded,score,velocity_x,velocity_y,width
22330,null,0,1090,1065,952,893,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,19,0,null,0,0,1920
22331,null,0,1312,1282,1067,1008,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,20,0,null,0,0,1920
22332,null,0,1418,1389,1039,982,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,21,0,null,0,0,1920
22333,null,350,1411,1349,848,821,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,22,0,null,0,0,1920
22334,null,350,1456,1400,791,763,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,23,0,null,0,0,1920
22335,null,354,1394,1333,799,772,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,24,0,null,0,0,1920
22336,null,350,1398,1341,757,733,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,25,0,null,0,0,1920
22337,null,352,1390,1326,685,659,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,26,0,null,0,0,1920
22338,null,0,1222,1164,855,825,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,27,0,null,0,0,1920
22339,null,0,1222,1162,822,795,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,28,0,null,0,0,1920
22340,null,0,1216,1157,761,733,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,29,0,null,0,0,1920
22341,null,0,1226,1172,695,670,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,30,0,null,0,0,1920
22342,null,0,1211,1149,665,638,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,31,0,null,0,0,1920
22343,null,0,1211,1145,632,605,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,32,0,null,0,0,1920
22344,null,0,1208,1145,564,541,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,33,0,null,0,0,1920
22345,null,355,1369,1309,617,595,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,34,0,null,0,0,1920
22346,null,353,1364,1304,587,563,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,35,0,null,0,0,1920
22347,null,0,595,562,1059,988,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,36,0,null,0,0,1920
22348,null,0,23,-1,136,78,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,37,1,null,0,0,1920
22349,null,0,52,28,340,279,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,38,1,null,0,0,1920
22350,null,0,920,888,1080,1046,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,39,2,null,0,0,1920
22351,null,0,872,844,1080,1048,car,null,3,0,bosmat_tivon_1707_11_vis_01905_20170717_131742.706.png,32,0,1080,40,2,null,0,0,1920
22352,null,346,347,325,109,74,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,1,0,null,0,0,1920
22353,null,339,367,342,151,107,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,2,0,null,0,0,1920
22354,null,333,467,444,199,160,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,3,0,null,0,0,1920
22355,null,30,508,464,151,127,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,4,0,null,0,0,1920
22356,null,345,638,617,260,222,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,5,0,null,0,0,1920
22357,null,342,463,420,300,279,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,6,0,null,0,0,1920
22358,null,351,484,443,328,308,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,7,0,null,0,0,1920
22359,null,346,488,448,354,330,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,8,0,null,0,0,1920
22360,null,347,516,471,395,372,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,9,0,null,0,0,1920
22361,null,0,536,497,425,405,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,10,1,null,0,0,1920
22362,null,0,546,504,443,423,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,11,1,null,0,0,1920
22363,null,0,588,547,292,272,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,12,0,null,0,0,1920
22364,null,0,598,552,315,292,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,13,0,null,0,0,1920
22365,null,0,615,573,347,324,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,14,0,null,0,0,1920
22366,null,0,626,580,386,366,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,15,0,null,0,0,1920
22367,null,0,643,597,397,378,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,16,0,null,0,0,1920
22368,null,0,650,607,416,396,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,17,0,null,0,0,1920
22369,null,347,756,731,177,142,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,18,0,null,0,0,1920
22370,null,0,845,812,141,119,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,19,0,null,0,0,1920
22371,null,342,899,876,76,38,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,20,0,null,0,0,1920
22372,null,344,916,893,127,93,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,21,0,null,0,0,1920
22373,null,0,973,951,115,79,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,22,0,null,0,0,1920
22374,null,342,954,930,229,189,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,23,0,null,0,0,1920
22375,null,336,1003,981,215,177,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,24,0,null,0,0,1920
22376,null,0,1019,985,155,134,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,25,0,null,0,0,1920
22377,null,17,1023,977,138,113,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,26,0,null,0,0,1920
22378,null,347,990,968,341,305,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,27,0,null,0,0,1920
22379,null,343,1008,987,394,359,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,28,0,null,0,0,1920
22380,null,342,1086,1062,416,374,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,29,0,null,0,0,1920
22381,null,344,891,867,40,2,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,30,0,null,0,0,1920
22382,null,0,396,356,36,-3,truck,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,31,2,null,0,0,1920
22383,null,0,43,-1,700,681,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,32,0,null,0,0,1920
22384,null,347,112,87,916,875,car,null,3,1,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,33,0,null,0,0,1920
22385,null,329,186,160,1043,1003,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,34,0,null,0,0,1920
22386,null,0,1328,1308,413,379,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,35,0,null,0,0,1920
22387,null,348,1648,1624,243,206,car,null,3,1,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,36,0,null,0,0,1920
22388,null,0,1764,1726,311,295,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,37,2,null,0,0,1920
22389,null,347,1780,1756,621,585,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,38,1,null,0,0,1920
22390,null,353,1739,1719,683,642,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,39,1,null,0,0,1920
22391,null,0,1908,1883,1062,1021,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,40,0,null,0,0,1920
22392,null,0,1853,1834,1068,1033,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,41,1,null,0,0,1920
22393,null,0,1844,1825,1032,999,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,42,1,null,0,0,1920
22394,null,0,1896,1874,1021,987,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,43,0,null,0,0,1920
22395,null,0,1883,1858,980,936,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,44,0,null,0,0,1920
22396,null,348,1062,1044,585,551,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,45,0,null,0,0,1920
22397,null,352,1052,990,625,598,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,46,0,null,0,0,1920
22398,null,351,1110,1088,605,566,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,47,0,null,0,0,1920
22399,null,351,1141,1120,595,561,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,48,0,null,0,0,1920
22400,null,33,1185,1143,683,662,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,49,0,null,0,0,1920
22401,null,346,1075,1055,696,659,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,50,0,null,0,0,1920
22402,null,332,1048,1024,705,658,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,51,0,null,0,0,1920
22403,null,334,1068,1045,799,766,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,52,2,null,0,0,1920
22404,null,333,1093,1069,796,767,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,53,2,null,0,0,1920
22405,null,337,1115,1090,800,753,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,54,0,null,0,0,1920
22406,null,334,1145,1121,803,764,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,55,0,null,0,0,1920
22407,null,321,1169,1147,780,738,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,56,0,null,0,0,1920
22408,null,0,1185,1162,731,691,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,57,0,null,0,0,1920
22409,null,337,1208,1186,782,744,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,58,0,null,0,0,1920
22410,null,331,1209,1188,873,834,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,59,0,null,0,0,1920
22411,null,357,1294,1246,862,837,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,60,0,null,0,0,1920
22412,null,336,1225,1201,827,786,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,61,0,null,0,0,1920
22413,null,0,1279,1239,819,798,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,62,0,null,0,0,1920
22414,null,0,1290,1239,840,818,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,63,0,null,0,0,1920
22415,null,39,1299,1254,914,892,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,64,0,null,0,0,1920
22416,null,0,1421,1380,1046,1026,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,65,0,null,0,0,1920
22417,null,0,1289,1249,1077,1054,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,66,0,null,0,0,1920
22418,null,349,443,416,335,312,car,null,3,0,bosmat_tivon_1707_11_vis_00022_20170717_131625.707.png,33,0,1080,67,2,null,0,0,1920
22419,null,0,396,361,54,0,truck,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,1,1,null,0,0,1920
22420,null,335,352,328,128,87,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,2,0,null,0,0,1920
22421,null,341,368,344,168,126,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,3,0,null,0,0,1920
22422,null,333,468,446,219,178,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,4,0,null,0,0,1920
22423,null,35,512,468,168,147,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,5,0,null,0,0,1920
22424,null,346,462,419,323,300,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,6,0,null,0,0,1920
22425,null,348,480,436,350,328,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,7,0,null,0,0,1920
22426,null,348,489,449,375,353,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,8,0,null,0,0,1920
22427,null,350,512,467,417,394,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,9,0,null,0,0,1920
22428,null,350,532,494,451,430,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,10,1,null,0,0,1920
22429,null,344,543,499,471,448,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,11,1,null,0,0,1920
22430,null,0,648,606,441,420,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,12,0,null,0,0,1920
22431,null,0,641,598,420,401,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,13,0,null,0,0,1920
22432,null,0,622,577,406,384,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,14,0,null,0,0,1920
22433,null,0,614,574,366,346,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,15,0,null,0,0,1920
22434,null,0,596,553,335,316,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,16,0,null,0,0,1920
22435,null,0,593,548,314,294,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,17,0,null,0,0,1920
22436,null,351,641,618,284,245,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,18,0,null,0,0,1920
22437,null,351,761,737,200,163,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,19,0,null,0,0,1920
22438,null,0,847,817,161,142,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,20,0,null,0,0,1920
22439,null,347,920,895,155,117,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,21,0,null,0,0,1920
22440,null,356,900,877,99,59,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,22,0,null,0,0,1920
22441,null,348,895,870,60,22,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,23,0,null,0,0,1920
22442,null,0,976,957,138,99,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,24,0,null,0,0,1920
22443,null,23,1024,979,159,135,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,25,0,null,0,0,1920
22444,null,0,1026,988,183,161,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,26,0,null,0,0,1920
22445,null,343,1006,983,234,196,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,27,0,null,0,0,1920
22446,null,345,955,931,252,211,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,28,0,null,0,0,1920
22447,null,344,992,969,366,330,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,29,0,null,0,0,1920
22448,null,342,1084,1064,442,402,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,30,0,null,0,0,1920
22449,null,340,1009,987,420,382,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,31,0,null,0,0,1920
22450,null,18,1330,1308,444,407,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,32,0,null,0,0,1920
22451,null,345,1137,1116,631,592,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,33,0,null,0,0,1920
22452,null,348,1105,1083,630,596,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,34,0,null,0,0,1920
22453,null,347,1061,1042,616,581,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,35,0,null,0,0,1920
22454,null,353,1044,988,653,628,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,36,0,null,0,0,1920
22455,null,345,1070,1048,732,692,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,37,0,null,0,0,1920
22456,null,332,1043,1019,737,691,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,38,0,null,0,0,1920
22457,null,27,1180,1141,715,694,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,39,0,null,0,0,1920
22458,null,354,1181,1160,760,721,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,40,0,null,0,0,1920
22459,null,339,1063,1039,834,801,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,41,2,null,0,0,1920
22460,null,342,1088,1061,833,802,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,42,2,null,0,0,1920
22461,null,349,1112,1088,831,785,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,43,0,null,0,0,1920
22462,null,344,1139,1117,837,797,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,44,0,null,0,0,1920
22463,null,314,1172,1151,825,779,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,45,0,null,0,0,1920
22464,null,338,1205,1183,813,778,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,46,0,null,0,0,1920
22465,null,342,1221,1198,857,819,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,47,0,null,0,0,1920
22466,null,332,1197,1173,892,851,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,48,0,null,0,0,1920
22467,null,34,1291,1248,952,929,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,49,0,null,0,0,1920
22468,null,0,1287,1241,899,868,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,50,0,null,0,0,1920
22469,null,0,1277,1237,874,855,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,51,0,null,0,0,1920
22470,null,0,1273,1228,856,832,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,52,0,null,0,0,1920
22471,null,0,1419,1374,1080,1063,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,53,2,null,0,0,1920
22472,null,0,1895,1872,1068,1030,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,54,0,null,0,0,1920
22473,null,0,1843,1824,1077,1040,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,55,1,null,0,0,1920
22474,null,352,1877,1857,1020,975,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,56,0,null,0,0,1920
22475,null,347,1739,1717,718,681,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,57,1,null,0,0,1920
22476,null,344,1784,1758,654,617,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,58,1,null,0,0,1920
22477,null,0,1768,1729,342,328,car,null,3,1,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,59,2,null,0,0,1920
22478,null,349,1649,1625,271,235,car,null,3,1,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,60,0,null,0,0,1920
22479,null,0,33,2,719,699,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,61,1,null,0,0,1920
22480,null,336,101,76,942,901,car,null,3,1,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,62,0,null,0,0,1920
22481,null,337,172,147,1070,1029,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,63,0,null,0,0,1920
22482,null,352,442,412,352,330,car,null,3,0,bosmat_tivon_1707_11_vis_00034_20170717_131626.187.png,13,0,1080,64,2,null,0,0,1920
22483,null,346,349,327,109,74,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,1,0,null,0,0,1920
22484,null,339,366,344,152,108,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,2,0,null,0,0,1920
22485,null,333,469,446,199,160,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,3,0,null,0,0,1920
22486,null,30,510,466,151,127,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,4,0,null,0,0,1920
22487,null,345,642,620,264,226,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,5,0,null,0,0,1920
22488,null,342,465,422,300,279,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,6,0,null,0,0,1920
22489,null,351,486,445,328,308,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,7,0,null,0,0,1920
22490,null,346,490,450,354,330,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,8,0,null,0,0,1920
22491,null,347,518,473,395,372,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,9,0,null,0,0,1920
22492,null,0,538,499,432,412,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,10,1,null,0,0,1920
22493,null,0,550,508,450,430,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,11,1,null,0,0,1920
22494,null,0,590,549,292,272,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,12,0,null,0,0,1920
22495,null,0,600,554,318,295,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,13,0,null,0,0,1920
22496,null,0,615,573,351,328,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,14,0,null,0,0,1920
22497,null,0,622,576,387,367,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,15,0,null,0,0,1920
22498,null,0,641,595,400,381,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,16,0,null,0,0,1920
22499,null,0,646,603,420,400,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,17,0,null,0,0,1920
22500,null,347,758,733,177,142,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,18,0,null,0,0,1920
22501,null,0,850,817,145,123,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,19,0,null,0,0,1920
22502,null,342,900,877,78,40,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,20,0,null,0,0,1920
22503,null,344,919,896,134,100,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,21,0,null,0,0,1920
22504,null,0,976,954,119,83,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,22,0,null,0,0,1920
22505,null,342,955,931,231,191,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,23,0,null,0,0,1920
22506,null,336,1003,981,216,178,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,24,0,null,0,0,1920
22507,null,0,1022,988,164,143,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,25,0,null,0,0,1920
22508,null,17,1021,979,141,117,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,26,0,null,0,0,1920
22509,null,347,989,967,348,312,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,27,0,null,0,0,1920
22510,null,343,1011,990,398,363,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,28,0,null,0,0,1920
22511,null,342,1085,1061,419,377,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,29,0,null,0,0,1920
22512,null,0,394,360,41,0,truck,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,30,2,null,0,0,1920
22513,null,342,889,868,40,6,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,31,0,null,0,0,1920
22514,null,0,39,2,700,680,car,null,3,0,bosmat_tivon_1707_11_vis_00028_20170717_131625.947.png,45,0,1080,32,0,null,0,0,1920
